%"Collected By Brett Hamlin September 04, 2011, Copper harbor, MI"			
%Latitude	Longitude	Elivation (m)	Distrnce (m)
%47.46672	-87.886898	150.023	0
47.469887	-87.907939	227.014	8507.021
47.469906	-87.907751	226.364	8521.38
47.469996	-87.907456	226.215	8545.634
47.470151	-87.907328	224.455	8566.118
47.470213	-87.907426	223.594	8576.186
47.47027	-87.907451	222.195	8583.819
47.470271	-87.907381	221.584	8589.099
47.470137	-87.907016	220.325	8620.933
47.470126	-87.906529	217.344	8657.704
47.470129	-87.90636	216.264	8670.432
47.470241	-87.906146	215.194	8691.454
47.47033	-87.906156	215.736	8701.362
47.470409	-87.906319	215.335	8716.658
47.470468	-87.906537	214.735	8734.406
47.470594	-87.906781	213.565	8757.461
47.470697	-87.907011	212.135	8778.877
47.470643	-87.907178	211.805	8793.006
47.470646	-87.907352	212.047	8806.542
47.470717	-87.90732	212.297	8825.247
47.470722	-87.907129	213.548	8839.598
47.470763	-87.907017	212.896	8849.227
47.470867	-87.906834	210.735	8869.489
47.470738	-87.906853	210.266	8883.821
47.470664	-87.90678	210.226	8893.676
47.47066	-87.906676	209.506	8901.665
47.470664	-87.906615	209.285	8906.282
47.470696	-87.906627	209.336	8911.722
47.470706	-87.906677	209.387	8915.68
47.470735	-87.906782	209.407	8924.208
47.470867	-87.906683	207.165	8942.556
47.470838	-87.906582	206.514	8950.652
47.470828	-87.906523	205.684	8955.147
47.470813	-87.906265	204.455	8974.622
47.47082	-87.90614	202.014	8984.126
47.470854	-87.906021	200.536	8993.825
47.47087	-87.90589	199.595	9003.928
47.470876	-87.90581	199.065	9009.963
47.470972	-87.905715	196.463	9023.449
47.470958	-87.905681	195.544	9026.63
47.470847	-87.905634	193.323	9039.158
47.470814	-87.90554	192.475	9047.36
47.470777	-87.905539	192.215	9051.387
47.470686	-87.905532	192.546	9061.544
47.470558	-87.905466	192.967	9076.698
47.470393	-87.905306	194.428	9098.537
47.470338	-87.905229	194.797	9107.052
47.470213	-87.90509	196.327	9124.409
47.469988	-87.90485	198.247	9155.257
47.469856	-87.904667	200.547	9175.662
47.469795	-87.904432	201.056	9194.854
47.469728	-87.903985	200.076	9229.396
47.469631	-87.903662	199.946	9256.317
47.469588	-87.902878	199.806	9315.658
47.469597	-87.902693	199.686	9329.599
47.469631	-87.90242	199.376	9350.51
47.469613	-87.901963	198.677	9385.15
47.469598	-87.901422	198.137	9425.958
47.46962	-87.90115	196.966	9446.618
47.469636	-87.90078	195.676	9474.695
47.469603	-87.900481	193.845	9497.564
47.469444	-87.899881	189.936	9546.103
47.469297	-87.899586	188.106	9573.804
47.46914	-87.899144	187.296	9611.575
47.468972	-87.898397	187.327	9670.963
47.468854	-87.897686	186.286	9726.141
47.468817	-87.897503	186.527	9740.517
47.468622	-87.896829	186.208	9795.807
47.468511	-87.896178	185.938	9846.557
47.468418	-87.895532	186.41	9896.3
47.468323	-87.894939	186.349	9942.295
47.468316	-87.894854	186.509	9948.718
47.468217	-87.894179	186.319	10000.84
47.468112	-87.893794	187.039	10032.135
47.468042	-87.893299	187.659	10070.286
47.468021	-87.893256	188.08	10074.268
47.467896	-87.893288	190.091	10089.544
47.467611	-87.893624	194.28	10130.139
47.467308	-87.894144	197.091	10181.886
47.467035	-87.89471	197.95	10234.229
47.466751	-87.895123	198.07	10278.586
47.466432	-87.895535	198.32	10325.697
47.466129	-87.89592	200.821	10370.198
47.465825	-87.896288	204.822	10413.949
47.465614	-87.896564	207.282	10445.286
47.465584	-87.896607	207.562	10449.949
47.465525	-87.896862	209.18	10470.918
47.4655	-87.897199	211.48	10496.541
47.465464	-87.897505	215.46	10519.976
47.465436	-87.897812	216.76	10543.36
47.465416	-87.898059	219.049	10562.144
47.465401	-87.898356	219.319	10584.601
47.465372	-87.898638	222.12	10606.276
47.465368	-87.89885	219.838	10622.386
47.465335	-87.899055	218.809	10638.389
